Date,Geo,Type,Price
2018-06-01,Bancroft_and_Area,Composite_Benchmark,262400
2018-07-01,Bancroft_and_Area,Composite_Benchmark,263500
2018-08-01,Bancroft_and_Area,Composite_Benchmark,261600
2018-09-01,Bancroft_and_Area,Composite_Benchmark,254300
2018-10-01,Bancroft_and_Area,Composite_Benchmark,264400
2018-11-01,Bancroft_and_Area,Composite_Benchmark,257900
2018-12-01,Bancroft_and_Area,Composite_Benchmark,252800
2019-01-01,Bancroft_and_Area,Composite_Benchmark,237700
2019-02-01,Bancroft_and_Area,Composite_Benchmark,244900
2019-03-01,Bancroft_and_Area,Composite_Benchmark,257200
2019-04-01,Bancroft_and_Area,Composite_Benchmark,254500
2019-05-01,Bancroft_and_Area,Composite_Benchmark,257300
2019-06-01,Bancroft_and_Area,Composite_Benchmark,263200
2019-07-01,Bancroft_and_Area,Composite_Benchmark,273400
2019-08-01,Bancroft_and_Area,Composite_Benchmark,292300
2019-09-01,Bancroft_and_Area,Composite_Benchmark,286200
2019-10-01,Bancroft_and_Area,Composite_Benchmark,293300
2019-11-01,Bancroft_and_Area,Composite_Benchmark,290800
2019-12-01,Bancroft_and_Area,Composite_Benchmark,280400
2020-01-01,Bancroft_and_Area,Composite_Benchmark,285000
2020-02-01,Bancroft_and_Area,Composite_Benchmark,267800
2020-03-01,Bancroft_and_Area,Composite_Benchmark,266700
2020-04-01,Bancroft_and_Area,Composite_Benchmark,258500
2020-05-01,Bancroft_and_Area,Composite_Benchmark,279200
2020-06-01,Bancroft_and_Area,Composite_Benchmark,290000
2020-07-01,Bancroft_and_Area,Composite_Benchmark,325200
2020-08-01,Bancroft_and_Area,Composite_Benchmark,328700
2020-09-01,Bancroft_and_Area,Composite_Benchmark,339300
2020-10-01,Bancroft_and_Area,Composite_Benchmark,345800
2020-11-01,Bancroft_and_Area,Composite_Benchmark,343300
2020-12-01,Bancroft_and_Area,Composite_Benchmark,345400
2021-01-01,Bancroft_and_Area,Composite_Benchmark,331700
2021-02-01,Bancroft_and_Area,Composite_Benchmark,367200
2021-03-01,Bancroft_and_Area,Composite_Benchmark,406600
2021-04-01,Bancroft_and_Area,Composite_Benchmark,441900
2021-05-01,Bancroft_and_Area,Composite_Benchmark,454100
2021-06-01,Bancroft_and_Area,Composite_Benchmark,455600
2021-07-01,Bancroft_and_Area,Composite_Benchmark,506600
2021-08-01,Bancroft_and_Area,Composite_Benchmark,516900
2021-09-01,Bancroft_and_Area,Composite_Benchmark,495000
2021-10-01,Bancroft_and_Area,Composite_Benchmark,485000
2021-11-01,Bancroft_and_Area,Composite_Benchmark,474200
2021-12-01,Bancroft_and_Area,Composite_Benchmark,469500
2022-01-01,Bancroft_and_Area,Composite_Benchmark,452000
2022-02-01,Bancroft_and_Area,Composite_Benchmark,481000
2022-03-01,Bancroft_and_Area,Composite_Benchmark,484000
2022-04-01,Bancroft_and_Area,Composite_Benchmark,484800
2022-05-01,Bancroft_and_Area,Composite_Benchmark,514500
2005-01-01,Barrie_and_District,Composite_Benchmark,211700
2005-02-01,Barrie_and_District,Composite_Benchmark,209900
2005-03-01,Barrie_and_District,Composite_Benchmark,209200
2005-04-01,Barrie_and_District,Composite_Benchmark,210300
2005-05-01,Barrie_and_District,Composite_Benchmark,212800
2005-06-01,Barrie_and_District,Composite_Benchmark,214700
2005-07-01,Barrie_and_District,Composite_Benchmark,215500
2005-08-01,Barrie_and_District,Composite_Benchmark,217600
2005-09-01,Barrie_and_District,Composite_Benchmark,219400
2005-10-01,Barrie_and_District,Composite_Benchmark,217900
2005-11-01,Barrie_and_District,Composite_Benchmark,220200
2005-12-01,Barrie_and_District,Composite_Benchmark,223100
2006-01-01,Barrie_and_District,Composite_Benchmark,221700
2006-02-01,Barrie_and_District,Composite_Benchmark,225500
2006-03-01,Barrie_and_District,Composite_Benchmark,226600
2006-04-01,Barrie_and_District,Composite_Benchmark,226700
2006-05-01,Barrie_and_District,Composite_Benchmark,226500
2006-06-01,Barrie_and_District,Composite_Benchmark,229800
2006-07-01,Barrie_and_District,Composite_Benchmark,229200
2006-08-01,Barrie_and_District,Composite_Benchmark,230000
2006-09-01,Barrie_and_District,Composite_Benchmark,229500
2006-10-01,Barrie_and_District,Composite_Benchmark,229500
2006-11-01,Barrie_and_District,Composite_Benchmark,225700
2006-12-01,Barrie_and_District,Composite_Benchmark,227600
2007-01-01,Barrie_and_District,Composite_Benchmark,229400
2007-02-01,Barrie_and_District,Composite_Benchmark,232500
2007-03-01,Barrie_and_District,Composite_Benchmark,234100
2007-04-01,Barrie_and_District,Composite_Benchmark,233800
2007-05-01,Barrie_and_District,Composite_Benchmark,236600
2007-06-01,Barrie_and_District,Composite_Benchmark,239000
2007-07-01,Barrie_and_District,Composite_Benchmark,238900
2007-08-01,Barrie_and_District,Composite_Benchmark,241200
2007-09-01,Barrie_and_District,Composite_Benchmark,241500
2007-10-01,Barrie_and_District,Composite_Benchmark,240900
2007-11-01,Barrie_and_District,Composite_Benchmark,242200
2007-12-01,Barrie_and_District,Composite_Benchmark,240100
2008-01-01,Barrie_and_District,Composite_Benchmark,242000
2008-02-01,Barrie_and_District,Composite_Benchmark,247400
2008-03-01,Barrie_and_District,Composite_Benchmark,248200
2008-04-01,Barrie_and_District,Composite_Benchmark,247000
2008-05-01,Barrie_and_District,Composite_Benchmark,250500
2008-06-01,Barrie_and_District,Composite_Benchmark,252800
2008-07-01,Barrie_and_District,Composite_Benchmark,250000
2008-08-01,Barrie_and_District,Composite_Benchmark,248400
2008-09-01,Barrie_and_District,Composite_Benchmark,248000
2008-10-01,Barrie_and_District,Composite_Benchmark,246400
2008-11-01,Barrie_and_District,Composite_Benchmark,241900
2008-12-01,Barrie_and_District,Composite_Benchmark,238100
2009-01-01,Barrie_and_District,Composite_Benchmark,237200
2009-02-01,Barrie_and_District,Composite_Benchmark,238600
2009-03-01,Barrie_and_District,Composite_Benchmark,239000
2009-04-01,Barrie_and_District,Composite_Benchmark,239900
2009-05-01,Barrie_and_District,Composite_Benchmark,244000
2009-06-01,Barrie_and_District,Composite_Benchmark,248000
2009-07-01,Barrie_and_District,Composite_Benchmark,248400
2009-08-01,Barrie_and_District,Composite_Benchmark,248900
2009-09-01,Barrie_and_District,Composite_Benchmark,249500
2009-10-01,Barrie_and_District,Composite_Benchmark,251500
2009-11-01,Barrie_and_District,Composite_Benchmark,251600
2009-12-01,Barrie_and_District,Composite_Benchmark,254700
2010-01-01,Barrie_and_District,Composite_Benchmark,250400
2010-02-01,Barrie_and_District,Composite_Benchmark,253200
2010-03-01,Barrie_and_District,Composite_Benchmark,256500
2010-04-01,Barrie_and_District,Composite_Benchmark,260400
2010-05-01,Barrie_and_District,Composite_Benchmark,261800
2010-06-01,Barrie_and_District,Composite_Benchmark,260400
2010-07-01,Barrie_and_District,Composite_Benchmark,261200
2010-08-01,Barrie_and_District,Composite_Benchmark,260000
2010-09-01,Barrie_and_District,Composite_Benchmark,256700
2010-10-01,Barrie_and_District,Composite_Benchmark,255800
2010-11-01,Barrie_and_District,Composite_Benchmark,255700
2010-12-01,Barrie_and_District,Composite_Benchmark,255600
2011-01-01,Barrie_and_District,Composite_Benchmark,254900
2011-02-01,Barrie_and_District,Composite_Benchmark,258400
2011-03-01,Barrie_and_District,Composite_Benchmark,259300
2011-04-01,Barrie_and_District,Composite_Benchmark,265500
2011-05-01,Barrie_and_District,Composite_Benchmark,268100
2011-06-01,Barrie_and_District,Composite_Benchmark,268000
2011-07-01,Barrie_and_District,Composite_Benchmark,265400
2011-08-01,Barrie_and_District,Composite_Benchmark,266400
2011-09-01,Barrie_and_District,Composite_Benchmark,268100
2011-10-01,Barrie_and_District,Composite_Benchmark,266700
2011-11-01,Barrie_and_District,Composite_Benchmark,268900
2011-12-01,Barrie_and_District,Composite_Benchmark,267900
2012-01-01,Barrie_and_District,Composite_Benchmark,268100
2012-02-01,Barrie_and_District,Composite_Benchmark,270100
2012-03-01,Barrie_and_District,Composite_Benchmark,272200
2012-04-01,Barrie_and_District,Composite_Benchmark,278400
2012-05-01,Barrie_and_District,Composite_Benchmark,280100
2012-06-01,Barrie_and_District,Composite_Benchmark,281200
2012-07-01,Barrie_and_District,Composite_Benchmark,281700
2012-08-01,Barrie_and_District,Composite_Benchmark,282800
2012-09-01,Barrie_and_District,Composite_Benchmark,282600
2012-10-01,Barrie_and_District,Composite_Benchmark,280100
2012-11-01,Barrie_and_District,Composite_Benchmark,283900
2012-12-01,Barrie_and_District,Composite_Benchmark,282900
2013-01-01,Barrie_and_District,Composite_Benchmark,280700
2013-02-01,Barrie_and_District,Composite_Benchmark,284900
2013-03-01,Barrie_and_District,Composite_Benchmark,288800
2013-04-01,Barrie_and_District,Composite_Benchmark,291800
2013-05-01,Barrie_and_District,Composite_Benchmark,296400
2013-06-01,Barrie_and_District,Composite_Benchmark,297000
2013-07-01,Barrie_and_District,Composite_Benchmark,298100
2013-08-01,Barrie_and_District,Composite_Benchmark,297400
2013-09-01,Barrie_and_District,Composite_Benchmark,302800
2013-10-01,Barrie_and_District,Composite_Benchmark,300100
2013-11-01,Barrie_and_District,Composite_Benchmark,298900
2013-12-01,Barrie_and_District,Composite_Benchmark,297700
2014-01-01,Barrie_and_District,Composite_Benchmark,300400
2014-02-01,Barrie_and_District,Composite_Benchmark,303000
2014-03-01,Barrie_and_District,Composite_Benchmark,307900
2014-04-01,Barrie_and_District,Composite_Benchmark,310400
2014-05-01,Barrie_and_District,Composite_Benchmark,318000
2014-06-01,Barrie_and_District,Composite_Benchmark,319300
2014-07-01,Barrie_and_District,Composite_Benchmark,320500
2014-08-01,Barrie_and_District,Composite_Benchmark,318000
2014-09-01,Barrie_and_District,Composite_Benchmark,319600
2014-10-01,Barrie_and_District,Composite_Benchmark,319800
2014-11-01,Barrie_and_District,Composite_Benchmark,319000
2014-12-01,Barrie_and_District,Composite_Benchmark,318300
2015-01-01,Barrie_and_District,Composite_Benchmark,316600
2015-02-01,Barrie_and_District,Composite_Benchmark,327600
2015-03-01,Barrie_and_District,Composite_Benchmark,332900
2015-04-01,Barrie_and_District,Composite_Benchmark,336300
2015-05-01,Barrie_and_District,Composite_Benchmark,339100
2015-06-01,Barrie_and_District,Composite_Benchmark,344500
2015-07-01,Barrie_and_District,Composite_Benchmark,346900
2015-08-01,Barrie_and_District,Composite_Benchmark,350500
2015-09-01,Barrie_and_District,Composite_Benchmark,353000
2015-10-01,Barrie_and_District,Composite_Benchmark,355200
2015-11-01,Barrie_and_District,Composite_Benchmark,355200
2015-12-01,Barrie_and_District,Composite_Benchmark,356600
2016-01-01,Barrie_and_District,Composite_Benchmark,363500
2016-02-01,Barrie_and_District,Composite_Benchmark,375500
2016-03-01,Barrie_and_District,Composite_Benchmark,382100
2016-04-01,Barrie_and_District,Composite_Benchmark,393000
2016-05-01,Barrie_and_District,Composite_Benchmark,401000
2016-06-01,Barrie_and_District,Composite_Benchmark,411000
2016-07-01,Barrie_and_District,Composite_Benchmark,416300
2016-08-01,Barrie_and_District,Composite_Benchmark,422700
2016-09-01,Barrie_and_District,Composite_Benchmark,431500
2016-10-01,Barrie_and_District,Composite_Benchmark,435000
2016-11-01,Barrie_and_District,Composite_Benchmark,439100
2016-12-01,Barrie_and_District,Composite_Benchmark,443900
2017-01-01,Barrie_and_District,Composite_Benchmark,454500
2017-02-01,Barrie_and_District,Composite_Benchmark,492900
2017-03-01,Barrie_and_District,Composite_Benchmark,523600
2017-04-01,Barrie_and_District,Composite_Benchmark,536100
2017-05-01,Barrie_and_District,Composite_Benchmark,531800
2017-06-01,Barrie_and_District,Composite_Benchmark,518600
2017-07-01,Barrie_and_District,Composite_Benchmark,501700
2017-08-01,Barrie_and_District,Composite_Benchmark,491800
2017-09-01,Barrie_and_District,Composite_Benchmark,487200
2017-10-01,Barrie_and_District,Composite_Benchmark,485900
2017-11-01,Barrie_and_District,Composite_Benchmark,482500
2017-12-01,Barrie_and_District,Composite_Benchmark,479900
2018-01-01,Barrie_and_District,Composite_Benchmark,488100
2018-02-01,Barrie_and_District,Composite_Benchmark,489800
2018-03-01,Barrie_and_District,Composite_Benchmark,495200
2018-04-01,Barrie_and_District,Composite_Benchmark,500300
2018-05-01,Barrie_and_District,Composite_Benchmark,502800
2018-06-01,Barrie_and_District,Composite_Benchmark,491400
2018-07-01,Barrie_and_District,Composite_Benchmark,486700
2018-08-01,Barrie_and_District,Composite_Benchmark,491400
2018-09-01,Barrie_and_District,Composite_Benchmark,487200
2018-10-01,Barrie_and_District,Composite_Benchmark,491700
2018-11-01,Barrie_and_District,Composite_Benchmark,483200
2018-12-01,Barrie_and_District,Composite_Benchmark,485500
2019-01-01,Barrie_and_District,Composite_Benchmark,481800
2019-02-01,Barrie_and_District,Composite_Benchmark,490400
2019-03-01,Barrie_and_District,Composite_Benchmark,489100
2019-04-01,Barrie_and_District,Composite_Benchmark,499200
2019-05-01,Barrie_and_District,Composite_Benchmark,500000
2019-06-01,Barrie_and_District,Composite_Benchmark,509300
2019-07-01,Barrie_and_District,Composite_Benchmark,508000
2019-08-01,Barrie_and_District,Composite_Benchmark,508300
2019-09-01,Barrie_and_District,Composite_Benchmark,504700
2019-10-01,Barrie_and_District,Composite_Benchmark,510200
2019-11-01,Barrie_and_District,Composite_Benchmark,511700
2019-12-01,Barrie_and_District,Composite_Benchmark,513800
2020-01-01,Barrie_and_District,Composite_Benchmark,515400
2020-02-01,Barrie_and_District,Composite_Benchmark,534500
2020-03-01,Barrie_and_District,Composite_Benchmark,541600
2020-04-01,Barrie_and_District,Composite_Benchmark,538200
2020-05-01,Barrie_and_District,Composite_Benchmark,546600
2020-06-01,Barrie_and_District,Composite_Benchmark,553500
2020-07-01,Barrie_and_District,Composite_Benchmark,566400
2020-08-01,Barrie_and_District,Composite_Benchmark,578500
2020-09-01,Barrie_and_District,Composite_Benchmark,596600
2020-10-01,Barrie_and_District,Composite_Benchmark,613900
2020-11-01,Barrie_and_District,Composite_Benchmark,626500
2020-12-01,Barrie_and_District,Composite_Benchmark,640100
2021-01-01,Barrie_and_District,Composite_Benchmark,667600
2021-02-01,Barrie_and_District,Composite_Benchmark,719900
2021-03-01,Barrie_and_District,Composite_Benchmark,745300
2021-04-01,Barrie_and_District,Composite_Benchmark,757800
2021-05-01,Barrie_and_District,Composite_Benchmark,761000
2021-06-01,Barrie_and_District,Composite_Benchmark,772000
2021-07-01,Barrie_and_District,Composite_Benchmark,777900
2021-08-01,Barrie_and_District,Composite_Benchmark,785800
2021-09-01,Barrie_and_District,Composite_Benchmark,802200
2021-10-01,Barrie_and_District,Composite_Benchmark,835200
2021-11-01,Barrie_and_District,Composite_Benchmark,859500
2021-12-01,Barrie_and_District,Composite_Benchmark,886100
2022-01-01,Barrie_and_District,Composite_Benchmark,945900
2022-02-01,Barrie_and_District,Composite_Benchmark,1007100
2022-03-01,Barrie_and_District,Composite_Benchmark,1012600
2022-04-01,Barrie_and_District,Composite_Benchmark,991700
2022-05-01,Barrie_and_District,Composite_Benchmark,955600
2005-01-01,Brantford_Region,Composite_Benchmark,168300
2005-02-01,Brantford_Region,Composite_Benchmark,167700
2005-03-01,Brantford_Region,Composite_Benchmark,171700
2005-04-01,Brantford_Region,Composite_Benchmark,169900
2005-05-01,Brantford_Region,Composite_Benchmark,174200
2005-06-01,Brantford_Region,Composite_Benchmark,174500
2005-07-01,Brantford_Region,Composite_Benchmark,175100
2005-08-01,Brantford_Region,Composite_Benchmark,173800
2005-09-01,Brantford_Region,Composite_Benchmark,176700
2005-10-01,Brantford_Region,Composite_Benchmark,174400
2005-11-01,Brantford_Region,Composite_Benchmark,168100
2005-12-01,Brantford_Region,Composite_Benchmark,178300
2006-01-01,Brantford_Region,Composite_Benchmark,173900
2006-02-01,Brantford_Region,Composite_Benchmark,180700
2006-03-01,Brantford_Region,Composite_Benchmark,184500
2006-04-01,Brantford_Region,Composite_Benchmark,189000
2006-05-01,Brantford_Region,Composite_Benchmark,195400
2006-06-01,Brantford_Region,Composite_Benchmark,192500
2006-07-01,Brantford_Region,Composite_Benchmark,190500
2006-08-01,Brantford_Region,Composite_Benchmark,189400
2006-09-01,Brantford_Region,Composite_Benchmark,188500
2006-10-01,Brantford_Region,Composite_Benchmark,190500
2006-11-01,Brantford_Region,Composite_Benchmark,191000
2006-12-01,Brantford_Region,Composite_Benchmark,190600
2007-01-01,Brantford_Region,Composite_Benchmark,188500
2007-02-01,Brantford_Region,Composite_Benchmark,187800
2007-03-01,Brantford_Region,Composite_Benchmark,194300
2007-04-01,Brantford_Region,Composite_Benchmark,194300
2007-05-01,Brantford_Region,Composite_Benchmark,195800
2007-06-01,Brantford_Region,Composite_Benchmark,198100
2007-07-01,Brantford_Region,Composite_Benchmark,200600
2007-08-01,Brantford_Region,Composite_Benchmark,201100
2007-09-01,Brantford_Region,Composite_Benchmark,201100
2007-10-01,Brantford_Region,Composite_Benchmark,196900
2007-11-01,Brantford_Region,Composite_Benchmark,200200
2007-12-01,Brantford_Region,Composite_Benchmark,195100
2008-01-01,Brantford_Region,Composite_Benchmark,206700
2008-02-01,Brantford_Region,Composite_Benchmark,202600
2008-03-01,Brantford_Region,Composite_Benchmark,203600
2008-04-01,Brantford_Region,Composite_Benchmark,204700
2008-05-01,Brantford_Region,Composite_Benchmark,206800
2008-06-01,Brantford_Region,Composite_Benchmark,206200
2008-07-01,Brantford_Region,Composite_Benchmark,206800
2008-08-01,Brantford_Region,Composite_Benchmark,208000
2008-09-01,Brantford_Region,Composite_Benchmark,202800
2008-10-01,Brantford_Region,Composite_Benchmark,199600
2008-11-01,Brantford_Region,Composite_Benchmark,199400
2008-12-01,Brantford_Region,Composite_Benchmark,194700
2009-01-01,Brantford_Region,Composite_Benchmark,194500
2009-02-01,Brantford_Region,Composite_Benchmark,189200
2009-03-01,Brantford_Region,Composite_Benchmark,194100
2009-04-01,Brantford_Region,Composite_Benchmark,195500
2009-05-01,Brantford_Region,Composite_Benchmark,193700
2009-06-01,Brantford_Region,Composite_Benchmark,192000
2009-07-01,Brantford_Region,Composite_Benchmark,193000
2009-08-01,Brantford_Region,Composite_Benchmark,191900
2009-09-01,Brantford_Region,Composite_Benchmark,197700
2009-10-01,Brantford_Region,Composite_Benchmark,194400
2009-11-01,Brantford_Region,Composite_Benchmark,196900
2009-12-01,Brantford_Region,Composite_Benchmark,202100
2010-01-01,Brantford_Region,Composite_Benchmark,198500
2010-02-01,Brantford_Region,Composite_Benchmark,196800
2010-03-01,Brantford_Region,Composite_Benchmark,197000
2010-04-01,Brantford_Region,Composite_Benchmark,206000
2010-05-01,Brantford_Region,Composite_Benchmark,206000
2010-06-01,Brantford_Region,Composite_Benchmark,205500
2010-07-01,Brantford_Region,Composite_Benchmark,205600
2010-08-01,Brantford_Region,Composite_Benchmark,206800
2010-09-01,Brantford_Region,Composite_Benchmark,207700
2010-10-01,Brantford_Region,Composite_Benchmark,204300
2010-11-01,Brantford_Region,Composite_Benchmark,198100
2010-12-01,Brantford_Region,Composite_Benchmark,206900
2011-01-01,Brantford_Region,Composite_Benchmark,200700
2011-02-01,Brantford_Region,Composite_Benchmark,207300
2011-03-01,Brantford_Region,Composite_Benchmark,209900
2011-04-01,Brantford_Region,Composite_Benchmark,209900
2011-05-01,Brantford_Region,Composite_Benchmark,216500
2011-06-01,Brantford_Region,Composite_Benchmark,214400
2011-07-01,Brantford_Region,Composite_Benchmark,216400
2011-08-01,Brantford_Region,Composite_Benchmark,214900
2011-09-01,Brantford_Region,Composite_Benchmark,221200
2011-10-01,Brantford_Region,Composite_Benchmark,219700
2011-11-01,Brantford_Region,Composite_Benchmark,216800
2011-12-01,Brantford_Region,Composite_Benchmark,218300
2012-01-01,Brantford_Region,Composite_Benchmark,223000
2012-02-01,Brantford_Region,Composite_Benchmark,223100
2012-03-01,Brantford_Region,Composite_Benchmark,223100
2012-04-01,Brantford_Region,Composite_Benchmark,227400
2012-05-01,Brantford_Region,Composite_Benchmark,228300
2012-06-01,Brantford_Region,Composite_Benchmark,235700
2012-07-01,Brantford_Region,Composite_Benchmark,234400
2012-08-01,Brantford_Region,Composite_Benchmark,227600
2012-09-01,Brantford_Region,Composite_Benchmark,229100
2012-10-01,Brantford_Region,Composite_Benchmark,230300
2012-11-01,Brantford_Region,Composite_Benchmark,233000
2012-12-01,Brantford_Region,Composite_Benchmark,231900
2013-01-01,Brantford_Region,Composite_Benchmark,239800
2013-02-01,Brantford_Region,Composite_Benchmark,234400
2013-03-01,Brantford_Region,Composite_Benchmark,240400
2013-04-01,Brantford_Region,Composite_Benchmark,241200
2013-05-01,Brantford_Region,Composite_Benchmark,243800
2013-06-01,Brantford_Region,Composite_Benchmark,244400
2013-07-01,Brantford_Region,Composite_Benchmark,248400
2013-08-01,Brantford_Region,Composite_Benchmark,246300
2013-09-01,Brantford_Region,Composite_Benchmark,244500
2013-10-01,Brantford_Region,Composite_Benchmark,241500
2013-11-01,Brantford_Region,Composite_Benchmark,240400
2013-12-01,Brantford_Region,Composite_Benchmark,245100
2014-01-01,Brantford_Region,Composite_Benchmark,241000
2014-02-01,Brantford_Region,Composite_Benchmark,249100
2014-03-01,Brantford_Region,Composite_Benchmark,254200
2014-04-01,Brantford_Region,Composite_Benchmark,252700
2014-05-01,Brantford_Region,Composite_Benchmark,253000
2014-06-01,Brantford_Region,Composite_Benchmark,250500
2014-07-01,Brantford_Region,Composite_Benchmark,253600
2014-08-01,Brantford_Region,Composite_Benchmark,254000
2014-09-01,Brantford_Region,Composite_Benchmark,251300
2014-10-01,Brantford_Region,Composite_Benchmark,254900
2014-11-01,Brantford_Region,Composite_Benchmark,253100
2014-12-01,Brantford_Region,Composite_Benchmark,256000
2015-01-01,Brantford_Region,Composite_Benchmark,255500
2015-02-01,Brantford_Region,Composite_Benchmark,259800
2015-03-01,Brantford_Region,Composite_Benchmark,260100
2015-04-01,Brantford_Region,Composite_Benchmark,264700
2015-05-01,Brantford_Region,Composite_Benchmark,267300
2015-06-01,Brantford_Region,Composite_Benchmark,269100
2015-07-01,Brantford_Region,Composite_Benchmark,272200
2015-08-01,Brantford_Region,Composite_Benchmark,279100
2015-09-01,Brantford_Region,Composite_Benchmark,277400
2015-10-01,Brantford_Region,Composite_Benchmark,278300
2015-11-01,Brantford_Region,Composite_Benchmark,282200
2015-12-01,Brantford_Region,Composite_Benchmark,280600
2016-01-01,Brantford_Region,Composite_Benchmark,279800
2016-02-01,Brantford_Region,Composite_Benchmark,289500
2016-03-01,Brantford_Region,Composite_Benchmark,296300
2016-04-01,Brantford_Region,Composite_Benchmark,299900
2016-05-01,Brantford_Region,Composite_Benchmark,306300
2016-06-01,Brantford_Region,Composite_Benchmark,311300
2016-07-01,Brantford_Region,Composite_Benchmark,315900
2016-08-01,Brantford_Region,Composite_Benchmark,318000
2016-09-01,Brantford_Region,Composite_Benchmark,322300
2016-10-01,Brantford_Region,Composite_Benchmark,329000
2016-11-01,Brantford_Region,Composite_Benchmark,332400
2016-12-01,Brantford_Region,Composite_Benchmark,327700
2017-01-01,Brantford_Region,Composite_Benchmark,345700
2017-02-01,Brantford_Region,Composite_Benchmark,356800
2017-03-01,Brantford_Region,Composite_Benchmark,363500
2017-04-01,Brantford_Region,Composite_Benchmark,380500
2017-05-01,Brantford_Region,Composite_Benchmark,387500
2017-06-01,Brantford_Region,Composite_Benchmark,380200
2017-07-01,Brantford_Region,Composite_Benchmark,374300
2017-08-01,Brantford_Region,Composite_Benchmark,365400
2017-09-01,Brantford_Region,Composite_Benchmark,380200
2017-10-01,Brantford_Region,Composite_Benchmark,371400
2017-11-01,Brantford_Region,Composite_Benchmark,375600
2017-12-01,Brantford_Region,Composite_Benchmark,372900
2018-01-01,Brantford_Region,Composite_Benchmark,385000
2018-02-01,Brantford_Region,Composite_Benchmark,383500
2018-03-01,Brantford_Region,Composite_Benchmark,400600
2018-04-01,Brantford_Region,Composite_Benchmark,398000
2018-05-01,Brantford_Region,Composite_Benchmark,394800
2018-06-01,Brantford_Region,Composite_Benchmark,399600
2018-07-01,Brantford_Region,Composite_Benchmark,390500
2018-08-01,Brantford_Region,Composite_Benchmark,394200
2018-09-01,Brantford_Region,Composite_Benchmark,390500
2018-10-01,Brantford_Region,Composite_Benchmark,398700
2018-11-01,Brantford_Region,Composite_Benchmark,394500
2018-12-01,Brantford_Region,Composite_Benchmark,390400
2019-01-01,Brantford_Region,Composite_Benchmark,395200
2019-02-01,Brantford_Region,Composite_Benchmark,397700
2019-03-01,Brantford_Region,Composite_Benchmark,416700
2019-04-01,Brantford_Region,Composite_Benchmark,417100
2019-05-01,Brantford_Region,Composite_Benchmark,422200
2019-06-01,Brantford_Region,Composite_Benchmark,419700
2019-07-01,Brantford_Region,Composite_Benchmark,430700
2019-08-01,Brantford_Region,Composite_Benchmark,427300
2019-09-01,Brantford_Region,Composite_Benchmark,430900
2019-10-01,Brantford_Region,Composite_Benchmark,434900
2019-11-01,Brantford_Region,Composite_Benchmark,437400
2019-12-01,Brantford_Region,Composite_Benchmark,437100
2020-01-01,Brantford_Region,Composite_Benchmark,452800
2020-02-01,Brantford_Region,Composite_Benchmark,453600
2020-03-01,Brantford_Region,Composite_Benchmark,452000
2020-04-01,Brantford_Region,Composite_Benchmark,452100
2020-05-01,Brantford_Region,Composite_Benchmark,461500
2020-06-01,Brantford_Region,Composite_Benchmark,474800
2020-07-01,Brantford_Region,Composite_Benchmark,489100
2020-08-01,Brantford_Region,Composite_Benchmark,504400
2020-09-01,Brantford_Region,Composite_Benchmark,513200
2020-10-01,Brantford_Region,Composite_Benchmark,515300
2020-11-01,Brantford_Region,Composite_Benchmark,526500
2020-12-01,Brantford_Region,Composite_Benchmark,532600
2021-01-01,Brantford_Region,Composite_Benchmark,560300
2021-02-01,Brantford_Region,Composite_Benchmark,589300
2021-03-01,Brantford_Region,Composite_Benchmark,622800
2021-04-01,Brantford_Region,Composite_Benchmark,653100
2021-05-01,Brantford_Region,Composite_Benchmark,647600
2021-06-01,Brantford_Region,Composite_Benchmark,669200
2021-07-01,Brantford_Region,Composite_Benchmark,664800
2021-08-01,Brantford_Region,Composite_Benchmark,680500
2021-09-01,Brantford_Region,Composite_Benchmark,696100
2021-10-01,Brantford_Region,Composite_Benchmark,708900
2021-11-01,Brantford_Region,Composite_Benchmark,737800
2021-12-01,Brantford_Region,Composite_Benchmark,743400
2022-01-01,Brantford_Region,Composite_Benchmark,837100
2022-02-01,Brantford_Region,Composite_Benchmark,855900
2022-03-01,Brantford_Region,Composite_Benchmark,851400
2022-04-01,Brantford_Region,Composite_Benchmark,821100
2022-05-01,Brantford_Region,Composite_Benchmark,791600
2005-01-01,Cambridge,Composite_Benchmark,210000
2005-02-01,Cambridge,Composite_Benchmark,208800
2005-03-01,Cambridge,Composite_Benchmark,213800
2005-04-01,Cambridge,Composite_Benchmark,215000
2005-05-01,Cambridge,Composite_Benchmark,217700
2005-06-01,Cambridge,Composite_Benchmark,219000
2005-07-01,Cambridge,Composite_Benchmark,218700
2005-08-01,Cambridge,Composite_Benchmark,215200
2005-09-01,Cambridge,Composite_Benchmark,217500
2005-10-01,Cambridge,Composite_Benchmark,218200
2005-11-01,Cambridge,Composite_Benchmark,223900
2005-12-01,Cambridge,Composite_Benchmark,219900
2006-01-01,Cambridge,Composite_Benchmark,216900
2006-02-01,Cambridge,Composite_Benchmark,221300
2006-03-01,Cambridge,Composite_Benchmark,227600
2006-04-01,Cambridge,Composite_Benchmark,229800
2006-05-01,Cambridge,Composite_Benchmark,231400
2006-06-01,Cambridge,Composite_Benchmark,227200
2006-07-01,Cambridge,Composite_Benchmark,222400
2006-08-01,Cambridge,Composite_Benchmark,224800
2006-09-01,Cambridge,Composite_Benchmark,226100
2006-10-01,Cambridge,Composite_Benchmark,228800
